"COURSE","GRADE","GPAO","HIGH_SCHOOL_GPA","GENDER","UR_STUDENT_OF_COLOR","FIRST_GENERATION","LOW_INCOME","LETTER_GRADE","LETTER_GRADE_CATEGORY","HIGH_SCHOOL_GPA_CATEGORY","GPAO_LETTER_GRADE","GPAO_LETTER_GRADE_CATEGORY","GRADE_ANOMOLY"
"Lower Chem",3.22343184319092,2.1436500790098,3.49829710132498,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",1.07978176418112
"Lower Chem",1.88037298461724,3.24674275175296,3.47292592695539,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.36636976713572
"Lower Chem",2.42326938046442,3.62744508812951,3.47236808176709,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.20417570766509
"Lower Chem",1.17796451616734,2.51611534852729,3.56729109355443,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","C","C",-1.33815083235995
"Lower Chem",1.32219927905577,3.3116959053935,3.6989161475722,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","B","A or B",-1.98949662633773
"Lower Chem",2.44950574751259,3.01856857515987,3.85944663118846,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.56906282764728
"Lower Chem",2.12042804285486,3.08798200329424,3.81068848934002,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.96755396043938
"Lower Chem",2.71116108419969,2.2541394868227,3.62833869715943,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",0.45702159737699
"Lower Chem",3.78299945866376,2.13192952151398,3.82404124311355,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","A","A or B","3.7+","C","C",1.65106993714978
"Lower Chem",2.06130051113142,2.41227399204899,3.92423076504121,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.35097348091757
"Lower Chem",1.29312605448164,1.72055698492448,3.63753975515534,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","C","C",-0.42743093044284
"Lower Chem",1.86286549166036,2.01855281201535,3.52732865494705,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","C","C",-0.15568732035499
"Lower Chem",2.27044980605518,3.08857815324866,3.56777626142604,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-0.81812834719348
"Lower Chem",3.65834303106829,3.18344904480637,3.34298968731056,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",0.47489398626192
"Lower Chem",1.78764197970416,2.98517299264452,3.73842243178923,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.19753101294036
"Lower Chem",3.00014374742867,3.25462622413226,3.42132863941114,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",-0.25448247670359
"Lower Chem",1.49099909950715,1.90156045513979,3.95073952341275,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","C","C",-0.41056135563264
"Lower Chem",2.8816705757993,3.61999541779991,3.33151230735993,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","B","A or B",-0.73832484200061
"Lower Chem",0.965733362830795,2.51454792024573,3.78746717950979,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","C","C",-1.54881455741494
"Lower Chem",3.03368859648961,3.59077425188192,3.80418655745963,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.55708565539231
"Lower Chem",2.23065004679117,3.71296641177065,3.52476272228992,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","A","A or B",-1.48231636497948
"Lower Chem",1.58795199317049,3.00435853637737,3.65068295064192,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","B","A or B",-1.41640654320688
"Lower Chem",0.865928265529499,2.23221735338024,3.62292637573845,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","C","C",-1.36628908785074
"Lower Chem",0.327887884870972,3.36220045554993,3.8250265067417,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","F","D or F","3.7+","B","A or B",-3.03431257067896
"Lower Chem",1.87443435036078,3.25632203755433,3.61865011267474,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.38188768719355
"Lower Chem",1.65665527307743,2.87464139390045,3.89982966461155,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-1.21798612082302
"Lower Chem",1.94308290104514,1.81325029417602,3.72231957034756,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",0.12983260686912
"Lower Chem",3.56928750004871,3.22558644816102,3.88565293354605,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",0.34370105188769
"Lower Chem",2.15998733199015,2.37697286610782,3.97568152138612,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.21698553411767
"Lower Chem",3.08452553209446,3.96240874439999,3.81034189050389,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","A","A or B",-0.87788321230553
"Lower Chem",2.52006338407808,3.1639088711138,3.62681490558787,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-0.64384548703572
"Lower Chem",1.07416850660052,1.49241163910809,3.09345117651609,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","D","D or F",-0.41824313250757
"Lower Chem",1.81619002294463,3.87424432903485,4.00021113606476,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-2.05805430609022
"Lower Chem",1.1254733313545,2.34054772220996,3.96197547938903,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","C","C",-1.21507439085546
"Lower Chem",1.23871193755536,2.94538694320182,3.47865378449357,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","B","A or B",-1.70667500564646
"Lower Chem",1.6917640018213,3.25328579704682,3.82779066884666,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-1.56152179522552
"Lower Chem",2.58266092115487,3.8752859603973,3.38214110317478,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","A","A or B",-1.29262503924243
"Lower Chem",0.992018461354563,2.59680409827205,3.58919117743399,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","C","C",-1.60478563691749
"Lower Chem",0.609604389998272,3.79494972684412,3.92226267819777,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","F","D or F","3.7+","A","A or B",-3.18534533684585
"Lower Chem",2.03246036940474,2.56001223116897,3.96243333942819,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.52755186176423
"Lower Chem",1.17627847619452,2.22147101408321,3.90144796887497,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","C","C",-1.04519253788869
"Lower Chem",3.15593016932068,2.31138242601537,3.89282595670216,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",0.84454774330531
"Lower Chem",1.35892243768334,2.86071927310337,3.91069531581913,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-1.50179683542003
"Lower Chem",1.16730407097096,3.65536535020438,3.88194552090138,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-2.48806127923342
"Lower Chem",1.88202900036292,2.93830472598017,3.89001337963157,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.05627572561725
"Lower Chem",1.34472725793227,1.99320753997655,3.34258395475948,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","C","C",-0.64848028204428
"Lower Chem",2.19126991324157,3.31346839618072,3.85540881841168,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.12219848293915
"Lower Chem",1.53041080445179,3.73574257114074,3.66995120788759,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","A","A or B",-2.20533176668895
"Lower Chem",2.12269429069268,3.90815804113101,3.43040137849868,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","A","A or B",-1.78546375043833
"Lower Chem",1.72260432019905,3.71589865341159,3.97876858561839,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","A","A or B",-1.99329433321254
"Lower Chem",1.97112493199961,2.47355113462185,3.77792763509707,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.50242620262224
"Lower Chem",2.20984932107829,1.89223709556655,3.75022488135604,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",0.31761222551174
"Lower Chem",0.114110130512406,3.49892949590847,3.76119042631982,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","F","D or F","3.7+","B","A or B",-3.38481936539606
"Lower Chem",2.50089037118515,2.98316024971714,3.76546452269293,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.48226987853199
"Lower Chem",3.01214040279661,1.73118492458615,3.88387566225965,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","C","C",1.28095547821046
"Lower Chem",2.8034965849992,3.57203040303758,3.80445474827467,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.76853381803838
"Lower Chem",0.52481409162816,1.53098936872868,3.94202123946283,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","F","D or F","3.7+","D","D or F",-1.00617527710052
"Lower Chem",2.44925169230169,2.2024197664813,3.69002210700256,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","C","C",0.24683192582039
"Lower Chem",1.54710770257001,3.86353413931471,3.60720419243256,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","A","A or B",-2.3164264367447
"Lower Chem",2.34141706427044,3.42739189554979,3.89181876764169,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-1.08597483127935
"Lower Chem",3.19037138516495,3.21315968199864,3.96496998682215,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.0227882968336899
"Lower Chem",0.757848433093882,3.27330343762761,3.87076458737355,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-2.51545500453373
"Lower Chem",2.88895079823512,3.19355436558336,3.95315922070241,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.30460356734824
"Lower Chem",1.24100300249784,3.21216015815682,3.98486698458171,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-1.97115715565898
"Lower Chem",1.90652271101954,2.21932365767441,3.58332266622405,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","C","C",-0.31280094665487
"Lower Chem",0.398659798146585,2.68154389121666,3.83915961609917,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","F","D or F","3.7+","C","C",-2.28288409307007
"Lower Chem",2.61924955668481,2.30799512211042,3.73062455647925,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",0.31125443457439
"Lower Chem",1.85610253402784,3.09032590713198,3.67063982571889,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.23422337310414
"Lower Chem",1.50997030539988,3.92240583396041,3.70687486467973,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","A","A or B",-2.41243552856053
"Lower Chem",2.26430005239981,2.46216170171584,3.51198669117645,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","C","C",-0.19786164931603
"Lower Chem",3.29392978507843,3.40867941600945,3.72022463367701,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","3.7+","B","A or B",-0.11474963093102
"Lower Chem",2.64081394751946,3.37117673020491,3.78383886916977,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","B","A or B",-0.73036278268545
"Lower Chem",1.49622330221654,2.87480502731237,3.65844192804129,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","Below 3.7","B","A or B",-1.37858172509583
"Lower Chem",1.74696299006446,1.91239735150997,3.65926910604693,"Female","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","Below 3.7","C","C",-0.16543436144551
"Lower Chem",2.55873429606297,1.63826731604978,3.68254468965283,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","D","D or F",0.92046698001319
"Lower Chem",3.79063425411219,2.97750735325431,3.60509945075072,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","Below 3.7","B","A or B",0.81312690085788
"Lower Chem",1.79645546010804,3.96326622537913,3.23469261587715,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","A","A or B",-2.16681076527109
"Lower Chem",0.0110573068658679,2.94500224084345,3.73217125333346,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","3.7+","B","A or B",-2.93394493397758
"Lower Chem",0.605824741501375,2.92548097872558,3.82157942268209,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","3.7+","B","A or B",-2.3196562372242
"Lower Chem",1.23901770254483,3.33292559549461,3.69456472819105,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-2.09390789294978
"Lower Chem",0.934948273665191,3.83862780570863,3.93156068229212,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","A","A or B",-2.90367953204344
"Lower Chem",3.73391985761681,2.40140085053537,3.7511641543787,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","A","A or B","3.7+","C","C",1.33251900708144
"Lower Chem",2.39392879486532,2.64489827728186,3.93529850339833,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","C","C",-0.25096948241654
"Lower Chem",1.58608824234718,2.64794368967435,3.46884181558846,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","C","C",-1.06185544732717
"Lower Chem",2.48718773956898,1.89733406346951,3.52341184516538,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","C","C",0.58985367609947
"Lower Chem",2.02151457693938,3.59087367850268,3.98223897870747,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","B","A or B",-1.5693591015633
"Lower Chem",1.61389898245573,2.63930998993858,3.53919660353412,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","C","C",-1.02541100748285
"Lower Chem",1.02964486626287,3.06505004184103,3.60010620458436,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-2.03540517557816
"Lower Chem",0.945504439582941,3.46100635609715,3.42170534864694,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","B","A or B",-2.51550191651421
"Lower Chem",0.669098677427875,2.67202005845437,3.85097475727531,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","3.7+","C","C",-2.00292138102649
"Lower Chem",1.6316519722435,1.84318743937651,3.54152411151002,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","C","C",-0.21153546713301
"Lower Chem",2.21880182296134,1.48860150438562,3.96864934090475,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","D","D or F",0.73020031857572
"Lower Chem",2.21852238079605,1.53590056825132,3.54969695479431,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","D","D or F",0.68262181254473
"Lower Chem",2.65837713466127,2.69712703371441,3.91965818485215,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","C","C",-0.0387498990531401
"Lower Chem",1.4489691633364,3.68765088427459,3.86898782642755,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","B","A or B",-2.23868172093819
"Lower Chem",2.20045129057196,2.61235370150844,3.52137516582668,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","C","C",-0.41190241093648
"Lower Chem",1.94506850955467,2.89949187811569,3.7066243455972,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","B","A or B",-0.95442336856102
"Lower Chem",1.29390495679897,0.732808568058232,3.51500374603804,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","D","D or F",0.561096388740738
"Lower Chem",0.625419641876022,2.26462623201577,3.52316388979453,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","Below 3.7","C","C",-1.63920659013975
"Lower Chem",3.10768201300258,2.82819279249726,3.86092897942381,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",0.27948922050532
"Lower Chem",0.609291794452404,1.43903739110033,3.41327607420147,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","Below 3.7","D","D or F",-0.829745596647926
"Lower Chem",1.18047277364637,2.28080324240607,3.44328499274312,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","C","C",-1.1003304687597
"Lower Chem",2.74323465732813,3.98634343889804,3.76047637023184,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","A","A or B",-1.24310878156991
"Lower Chem",0.809709088532637,2.89622482060636,3.97824137305162,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","B","A or B",-2.08651573207372
"Lower Chem",2.67845820364148,1.555395358797,3.8970456551415,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","D","D or F",1.12306284484448
"Lower Chem",2.2301414748154,3.1942137105707,3.93493627821412,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","B","A or B",-0.9640722357553
"Lower Chem",2.35159019912158,1.11840442050904,3.7206769347465,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","D","D or F",1.23318577861254
"Lower Chem",2.87252317990511,3.22703202505426,3.70626722467814,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.35450884514915
"Lower Chem",2.27479224455429,3.94890126482413,3.92608463764835,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","A","A or B",-1.67410902026984
"Lower Chem",2.17156685417659,1.46514987533228,3.97519673632091,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","3.7+","D","D or F",0.70641697884431
"Lower Chem",3.37789155003107,1.35868199684248,3.56678815974614,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","Below 3.7","D","D or F",2.01920955318859
"Lower Chem",1.41382308484544,2.55309250976527,3.40214388332182,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","Below 3.7","C","C",-1.13926942491983
"Lower Chem",0.776964079469519,3.82863993994388,3.77900784114035,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","A","A or B",-3.05167586047436
"Lower Chem",1.31976733679752,3.64522992866913,3.80970911204752,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","B","A or B",-2.32546259187161
"Lower Chem",2.45822888479276,2.71861974895815,3.38011017367051,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","B","A or B",-0.26039086416539
"Lower Chem",1.7019867639326,2.38859414152609,3.55753474458654,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","C","C",-0.68660737759349
"Lower Chem",2.75591349243374,2.72405737013311,3.84456734067104,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","B","A or B",0.03185612230063
"Lower Chem",2.90777930544095,0.326573176730886,3.75400110777565,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","B","A or B","3.7+","F","D or F",2.58120612871006
"Lower Chem",0.809421627740289,3.77680912090353,3.7737085904987,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","D","D or F","3.7+","A","A or B",-2.96738749316324
"Lower Chem",1.78509052841477,3.40710014210181,3.27469229021306,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","C","C","Below 3.7","B","A or B",-1.62200961368704
"Lower Chem",0.0993256864998695,2.47029212626946,3.87868564581213,"Female","Non-Underrep. Student of Color","Non-First Generation","Low Income","F","D or F","3.7+","C","C",-2.37096643976959
"Lower Chem",1.27367831324937,2.79812581395562,3.56048317623775,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","D","D or F","Below 3.7","B","A or B",-1.52444750070625
"Lower Chem",3.36005336730209,2.36923435233969,2.18846761270476,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",0.9908190149624
"Lower Chem",3.60473098306136,2.46038744208994,3.24944838337879,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",1.14434354097142
"Lower Chem",2.40606203016073,2.76296880012982,1.97920852205537,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-0.35690676996909
"Lower Chem",2.11750134826955,3.08068321896411,3.0931959327556,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-0.96318187069456
"Lower Chem",3.34707891014094,1.70026618744461,2.77003227758854,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",1.64681272269633
"Lower Chem",1.88315991889968,3.04594667997093,2.55283003953547,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","C","C","Below 3.7","B","A or B",-1.16278676107125
"Lower Chem",0.988450625487227,2.5161681182395,3.93048285023412,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","D","D or F","3.7+","C","C",-1.52771749275227
"Lower Chem",1.58613888547687,1.30623195399934,3.79540447805904,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","D","D or F","3.7+","D","D or F",0.27990693147753
"Lower Chem",3.09403874606855,2.66683703817618,3.65461655566391,"Female","Non-Underrep. Student of Color","First Generation","Non-Low Income","B","A or B","Below 3.7","C","C",0.42720170789237
"Lower Chem",0.674949160052712,3.5839060856523,3.98329325862028,"Female","Non-Underrep. Student of Color","First Generation","Low Income","F","D or F","3.7+","B","A or B",-2.90895692559959
"Lower Chem",2.4576996615818,2.53416663581271,3.69969532017783,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","Below 3.7","C","C",-0.0764669742309101
"Lower Chem",1.25928871424033,2.1627290085622,3.96528488972038,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","3.7+","C","C",-0.90344029432187
"Lower Chem",3.30075362377883,1.11290817578592,3.97485165914352,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","D","D or F",2.18784544799291
"Lower Chem",2.43012248013473,3.15293601305334,3.92825986554372,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","B","A or B",-0.72281353291861
"Lower Chem",2.62617375935659,0.8646599297144,3.89749153937486,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","D","D or F",1.76151382964219
"Lower Chem",2.24560506922583,3.94330669587207,3.85788193729433,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","A","A or B",-1.69770162664624
"Lower Chem",0.233888056421617,2.94907012942669,3.70926098882409,"Female","Non-Underrep. Student of Color","First Generation","Low Income","F","D or F","3.7+","B","A or B",-2.71518207300507
"Lower Chem",2.3532472707222,3.8291605385566,3.8849666309071,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","A","A or B",-1.4759132678344
"Lower Chem",1.829452963427,3.98046740806789,3.86950744607399,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","A","A or B",-2.15101444464089
"Lower Chem",1.10616364752526,3.59338358934032,3.84026463986802,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","3.7+","B","A or B",-2.48721994181506
"Lower Chem",2.33069732663329,2.96213907326466,3.89560239849595,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","B","A or B",-0.63144174663137
"Lower Chem",2.36240230795187,1.71708718879795,4.00045523612188,"Female","Non-Underrep. Student of Color","First Generation","Low Income","C","C","3.7+","C","C",0.64531511915392
"Lower Chem",2.76357915355239,1.58147933903388,3.94322639800642,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","D","D or F",1.18209981451851
"Lower Chem",1.01080925487793,3.71992396934947,3.73928746571151,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","3.7+","A","A or B",-2.70911471447154
"Lower Chem",2.75694242236709,3.46942460592941,3.9818074846546,"Female","Non-Underrep. Student of Color","First Generation","Low Income","B","A or B","3.7+","B","A or B",-0.71248218356232
"Lower Chem",1.16294246866137,2.27347334023252,3.87569317497719,"Female","Non-Underrep. Student of Color","First Generation","Low Income","D","D or F","3.7+","C","C",-1.11053087157115
"Lower Chem",0.599247314927325,3.90262993838558,3.95708405269883,"Female","Non-Underrep. Student of Color","First Generation","Low Income","F","D or F","3.7+","A","A or B",-3.30338262345825
"Lower Chem",0.230808887576057,1.24633612161774,3.78983641592752,"Female","Non-Underrep. Student of Color","First Generation","Low Income","F","D or F","3.7+","D","D or F",-1.01552723404168
"Lower Chem",1.80935294810217,2.40773557775538,3.92468780503138,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",-0.59838262965321
"Lower Chem",1.64113404383417,3.30045057665905,3.72263385214544,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","D","D or F","3.7+","B","A or B",-1.65931653282488
"Lower Chem",2.67721687409095,2.39973477353883,3.75590292589317,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","C","C","3.7+","C","C",0.27748210055212
"Lower Chem",3.06014351279475,1.45590086454543,3.6396013260299,"Male","Non-Underrep. Student of Color","Non-First Generation","Non-Low Income","B","A or B","Below 3.7","D","D or F",1.60424264824932
